SID,URL
4793,https://www.ratemyprofessors.com/school/4793
2805,https://www.ratemyprofessors.com/school/2805
6448,https://www.ratemyprofessors.com/school/6448
6524,https://www.ratemyprofessors.com/school/6524
5524,https://www.ratemyprofessors.com/school/5524
4676,https://www.ratemyprofessors.com/school/4676
8652,https://www.ratemyprofessors.com/school/8652
6694,https://www.ratemyprofessors.com/school/6694
861,https://www.ratemyprofessors.com/school/861
8624,https://www.ratemyprofessors.com/school/8624
5572,https://www.ratemyprofessors.com/school/5572
3624,https://www.ratemyprofessors.com/school/3624
6671,https://www.ratemyprofessors.com/school/6671
9448,https://www.ratemyprofessors.com/school/9448
4535,https://www.ratemyprofessors.com/school/4535
4412,https://www.ratemyprofessors.com/school/4412
5714,https://www.ratemyprofessors.com/school/5714
118,https://www.ratemyprofessors.com/school/118
1079,https://www.ratemyprofessors.com/school/1079
3060,https://www.ratemyprofessors.com/school/3060
3417,https://www.ratemyprofessors.com/school/3417
8341,https://www.ratemyprofessors.com/school/8341
1339,https://www.ratemyprofessors.com/school/1339
8456,https://www.ratemyprofessors.com/school/8456
5841,https://www.ratemyprofessors.com/school/5841
7499,https://www.ratemyprofessors.com/school/7499
6902,https://www.ratemyprofessors.com/school/6902
3657,https://www.ratemyprofessors.com/school/3657
4320,https://www.ratemyprofessors.com/school/4320
8371,https://www.ratemyprofessors.com/school/8371
9485,https://www.ratemyprofessors.com/school/9485
5891,https://www.ratemyprofessors.com/school/5891
5538,https://www.ratemyprofessors.com/school/5538
1443,https://www.ratemyprofessors.com/school/1443
4325,https://www.ratemyprofessors.com/school/4325
546,https://www.ratemyprofessors.com/school/546
5061,https://www.ratemyprofessors.com/school/5061
5924,https://www.ratemyprofessors.com/school/5924
1943,https://www.ratemyprofessors.com/school/1943
7831,https://www.ratemyprofessors.com/school/7831
5690,https://www.ratemyprofessors.com/school/5690
6299,https://www.ratemyprofessors.com/school/6299
6966,https://www.ratemyprofessors.com/school/6966
8666,https://www.ratemyprofessors.com/school/8666
9281,https://www.ratemyprofessors.com/school/9281
2242,https://www.ratemyprofessors.com/school/2242
7755,https://www.ratemyprofessors.com/school/7755
7315,https://www.ratemyprofessors.com/school/7315
366,https://www.ratemyprofessors.com/school/366
3833,https://www.ratemyprofessors.com/school/3833
1062,https://www.ratemyprofessors.com/school/1062
1755,https://www.ratemyprofessors.com/school/1755
1271,https://www.ratemyprofessors.com/school/1271
9849,https://www.ratemyprofessors.com/school/9849
156,https://www.ratemyprofessors.com/school/156
947,https://www.ratemyprofessors.com/school/947
8635,https://www.ratemyprofessors.com/school/8635
59,https://www.ratemyprofessors.com/school/59
9163,https://www.ratemyprofessors.com/school/9163
7533,https://www.ratemyprofessors.com/school/7533
1641,https://www.ratemyprofessors.com/school/1641
418,https://www.ratemyprofessors.com/school/418
4387,https://www.ratemyprofessors.com/school/4387
4787,https://www.ratemyprofessors.com/school/4787
7470,https://www.ratemyprofessors.com/school/7470
6403,https://www.ratemyprofessors.com/school/6403
3739,https://www.ratemyprofessors.com/school/3739
5974,https://www.ratemyprofessors.com/school/5974
5080,https://www.ratemyprofessors.com/school/5080
349,https://www.ratemyprofessors.com/school/349
1306,https://www.ratemyprofessors.com/school/1306
9226,https://www.ratemyprofessors.com/school/9226
291,https://www.ratemyprofessors.com/school/291
6238,https://www.ratemyprofessors.com/school/6238
8713,https://www.ratemyprofessors.com/school/8713
6969,https://www.ratemyprofessors.com/school/6969
9127,https://www.ratemyprofessors.com/school/9127
9962,https://www.ratemyprofessors.com/school/9962
3712,https://www.ratemyprofessors.com/school/3712
3761,https://www.ratemyprofessors.com/school/3761
9577,https://www.ratemyprofessors.com/school/9577
3678,https://www.ratemyprofessors.com/school/3678
681,https://www.ratemyprofessors.com/school/681
929,https://www.ratemyprofessors.com/school/929
6882,https://www.ratemyprofessors.com/school/6882
6304,https://www.ratemyprofessors.com/school/6304
3367,https://www.ratemyprofessors.com/school/3367
7013,https://www.ratemyprofessors.com/school/7013
1846,https://www.ratemyprofessors.com/school/1846
6250,https://www.ratemyprofessors.com/school/6250
8635,https://www.ratemyprofessors.com/school/8635
9105,https://www.ratemyprofessors.com/school/9105
8356,https://www.ratemyprofessors.com/school/8356
4685,https://www.ratemyprofessors.com/school/4685
4831,https://www.ratemyprofessors.com/school/4831
3467,https://www.ratemyprofessors.com/school/3467
7815,https://www.ratemyprofessors.com/school/7815
3848,https://www.ratemyprofessors.com/school/3848
7024,https://www.ratemyprofessors.com/school/7024
241,https://www.ratemyprofessors.com/school/241
2372,https://www.ratemyprofessors.com/school/2372
4088,https://www.ratemyprofessors.com/school/4088
2445,https://www.ratemyprofessors.com/school/2445
7532,https://www.ratemyprofessors.com/school/7532
4025,https://www.ratemyprofessors.com/school/4025
8006,https://www.ratemyprofessors.com/school/8006
8245,https://www.ratemyprofessors.com/school/8245
2115,https://www.ratemyprofessors.com/school/2115
5548,https://www.ratemyprofessors.com/school/5548
1618,https://www.ratemyprofessors.com/school/1618
6375,https://www.ratemyprofessors.com/school/6375
7077,https://www.ratemyprofessors.com/school/7077
9512,https://www.ratemyprofessors.com/school/9512
2565,https://www.ratemyprofessors.com/school/2565
8944,https://www.ratemyprofessors.com/school/8944
1804,https://www.ratemyprofessors.com/school/1804
2337,https://www.ratemyprofessors.com/school/2337
6596,https://www.ratemyprofessors.com/school/6596
4249,https://www.ratemyprofessors.com/school/4249
7257,https://www.ratemyprofessors.com/school/7257
5359,https://www.ratemyprofessors.com/school/5359
4646,https://www.ratemyprofessors.com/school/4646
2300,https://www.ratemyprofessors.com/school/2300
4580,https://www.ratemyprofessors.com/school/4580
36,https://www.ratemyprofessors.com/school/36
3860,https://www.ratemyprofessors.com/school/3860
673,https://www.ratemyprofessors.com/school/673
8166,https://www.ratemyprofessors.com/school/8166
8245,https://www.ratemyprofessors.com/school/8245
5381,https://www.ratemyprofessors.com/school/5381
9549,https://www.ratemyprofessors.com/school/9549
5736,https://www.ratemyprofessors.com/school/5736
2667,https://www.ratemyprofessors.com/school/2667
5158,https://www.ratemyprofessors.com/school/5158
4971,https://www.ratemyprofessors.com/school/4971
6500,https://www.ratemyprofessors.com/school/6500
1574,https://www.ratemyprofessors.com/school/1574
7028,https://www.ratemyprofessors.com/school/7028
2761,https://www.ratemyprofessors.com/school/2761
8511,https://www.ratemyprofessors.com/school/8511
9810,https://www.ratemyprofessors.com/school/9810
3290,https://www.ratemyprofessors.com/school/3290
6618,https://www.ratemyprofessors.com/school/6618
4784,https://www.ratemyprofessors.com/school/4784
2767,https://www.ratemyprofessors.com/school/2767
3455,https://www.ratemyprofessors.com/school/3455
5717,https://www.ratemyprofessors.com/school/5717
7824,https://www.ratemyprofessors.com/school/7824
2345,https://www.ratemyprofessors.com/school/2345
880,https://www.ratemyprofessors.com/school/880
8437,https://www.ratemyprofessors.com/school/8437
4114,https://www.ratemyprofessors.com/school/4114
5255,https://www.ratemyprofessors.com/school/5255
6531,https://www.ratemyprofessors.com/school/6531
1842,https://www.ratemyprofessors.com/school/1842
3915,https://www.ratemyprofessors.com/school/3915
2619,https://www.ratemyprofessors.com/school/2619
5396,https://www.ratemyprofessors.com/school/5396
9766,https://www.ratemyprofessors.com/school/9766
3486,https://www.ratemyprofessors.com/school/3486
7187,https://www.ratemyprofessors.com/school/7187
1968,https://www.ratemyprofessors.com/school/1968
2946,https://www.ratemyprofessors.com/school/2946
5200,https://www.ratemyprofessors.com/school/5200
2662,https://www.ratemyprofessors.com/school/2662
3549,https://www.ratemyprofessors.com/school/3549
9805,https://www.ratemyprofessors.com/school/9805
394,https://www.ratemyprofessors.com/school/394
9807,https://www.ratemyprofessors.com/school/9807
5375,https://www.ratemyprofessors.com/school/5375
9311,https://www.ratemyprofessors.com/school/9311
4112,https://www.ratemyprofessors.com/school/4112
1456,https://www.ratemyprofessors.com/school/1456
2744,https://www.ratemyprofessors.com/school/2744
7790,https://www.ratemyprofessors.com/school/7790
3905,https://www.ratemyprofessors.com/school/3905
7199,https://www.ratemyprofessors.com/school/7199
8633,https://www.ratemyprofessors.com/school/8633
2423,https://www.ratemyprofessors.com/school/2423
7885,https://www.ratemyprofessors.com/school/7885
6744,https://www.ratemyprofessors.com/school/6744
6786,https://www.ratemyprofessors.com/school/6786
4804,https://www.ratemyprofessors.com/school/4804
2985,https://www.ratemyprofessors.com/school/2985
8826,https://www.ratemyprofessors.com/school/8826
2908,https://www.ratemyprofessors.com/school/2908
1610,https://www.ratemyprofessors.com/school/1610
8462,https://www.ratemyprofessors.com/school/8462
6576,https://www.ratemyprofessors.com/school/6576
3560,https://www.ratemyprofessors.com/school/3560
7618,https://www.ratemyprofessors.com/school/7618
696,https://www.ratemyprofessors.com/school/696
9081,https://www.ratemyprofessors.com/school/9081
